%LAT	LON	JAN	FEV	MAR	ABR	MAI	JUN	JUL	AGO	SET	OUT	NOV	DEZ
-22.625	-48.375	0.32244	0.27364	0.20899	0.15912	0.20048	0.13059	0.05768	0.01707	0.09015	0.17145	0.22021	0.12508
-22.625	-48.125	0.31118	0.29521	0.23644	0.14208	0.20565	0.12143	0.07128	0.01802	0.08097	0.16241	0.24405	0.16002
-22.625	-47.875	0.27576	0.31523	0.28298	0.12676	0.17755	0.13124	0.08346	0.02197	0.04945	0.16821	0.22932	0.14122
-22.625	-47.625	0.30076	0.34109	0.38273	0.12426	0.15129	0.14306	0.0812	0.02109	0.0459	0.15334	0.20746	0.13371
-22.625	-47.375	0.28921	0.35432	0.3253	0.13327	0.13621	0.1253	0.08614	0.02109	0.04199	0.15842	0.20072	0.12578
-22.625	-47.125	0.28914	0.30284	0.33506	0.13907	0.13375	0.10433	0.08895	0.01907	0.03901	0.13474	0.20841	0.15056
-22.625	-46.875	0.33374	0.35281	0.43955	0.14081	0.11822	0.11176	0.09488	0.01381	0.03919	0.13972	0.22268	0.14979
-22.625	-46.625	0.3392	0.37611	0.42715	0.12745	0.12039	0.1124	0.10375	0.01147	0.04207	0.14563	0.22384	0.15736
-22.625	-45.125	0.55113	0.44448	0.4125	0.10364	0.09654	0.07028	0.11283	0.00602	0.09502	0.18359	0.34501	0.26643
-22.625	-44.875	0.59802	0.43769	0.41007	0.14791	0.11281	0.06688	0.10283	0.01269	0.09395	0.18013	0.39055	0.27924
-22.625	-44.625	0.62833	0.4489	0.41076	0.1395	0.13292	0.05632	0.1161	0.0132	0.09458	0.18216	0.41992	0.2854
-22.625	-44.375	0.6179	0.38732	0.4224	0.15684	0.10763	0.04896	0.11574	0.01427	0.0972	0.1786	0.41465	0.29319
-22.375	-52.625	0.26112	0.27953	0.31631	0.19066	0.09654	0.24796	0.03344	0.00363	0.17547	0.16023	0.1171	0.0927
