LAT,LON,JAN,FEV,MR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ
-14.125,-53.125,0.51492,0.35699,0.301868,0.115258,0.0290219,0.00634731,0.00470996,0.00893391,0.0291019,0.18035,0.456794,0.455639
-14.125,-52.875,0.470446,0.403034,0.277456,0.116283,0.0200777,0.00382282,0.000346985,0.000547421,0.0239134,0.140495,0.481794,0.397873
-14.125,-52.625,0.427294,0.331027,0.261118,0.144884,0.0152049,0.00349847,0.00017963,0.000619987,0.0230783,0.154916,0.46037,0.431599
-14.125,-52.375,0.456788,0.301444,0.228656,0.141552,0.0137033,0.00345106,0.00240759,0.000676954,0.0210806,0.127475,0.483389,0.422757
-14.125,-52.125,0.44427,0.319909,0.218617,0.100994,0.0118839,0.00379178,0.000174186,0.000676101,0.0173139,0.154955,0.51474,0.351297
-14.125,-51.875,0.377185,0.280928,0.251858,0.0871199,0.0212412,0.0049137,0.000335489,0.000600619,0.00934184,0.181519,0.526629,0.375981
-14.125,-51.625,0.36041,0.26298,0.255064,0.0957589,0.0123258,0.00521654,0.000360479,0.000588438,0.0133001,0.14335,0.516442,0.368755
-14.125,-51.375,0.331316,0.252395,0.219429,0.0934445,0.0110177,0.00539674,0.000411222,0.000570578,0.0171225,0.144217,0.55904,0.357542
-14.125,-51.125,0.313457,0.226935,0.248464,0.0799632,0.0088427,0.00543685,0.000513701,0.000565581,0.0457142,0.18632,0.442697,0.397368
-14.125,-50.875,0.3704,0.245679,0.289132,0.0980168,0.00288531,0.00552043,0.000597119,0.00104306,0.0565324,0.154884,0.397777,0.481096
-14.125,-50.625,0.330517,0.245286,0.28047,0.132523,0,0.00548367,0.000683701,0.00101897,0.0463917,0.145218,0.319956,0.495518
-14.125,-50.375,0.326352,0.28736,0.313289,0.143398,0,0.00513782,0.000627513,0.000944871,0.0308102,0.134345,0.316351,0.41021
-14.125,-50.125,0.415049,0.333279,0.273095,0.158456,0,0.00449981,0.000451572,0.000843149,0.0200094,0.171976,0.37772,0.409549
-14.125,-49.875,0.312731,0.244472,0.235049,0.18435,0.0112608,0.00308947,3.35E-05,0.000694001,0.00995234,0.228402,0.485137,0.457099
-14.125,-49.625,0.300861,0.320097,0.193639,0.179964,0.00693068,0.00260095,6.98E-06,0.000540898,0.00645837,0.233779,0.329499,0.387165
-14.125,-49.375,0.278348,0.2515,0.173844,0.154357,0.0075679,0.00225343,4.18E-05,0.000487343,0.00659951,0.203783,0.283267,0.39351
-14.125,-49.125,0.216666,0.193542,0.228075,0.142358,0.0108674,0.00207375,4.84E-05,0.000463634,0.00691729,0.183535,0.334444,0.360087
-14.125,-48.875,0.219554,0.153254,0.229934,0.143174,0.0181681,0.00163003,0.000247881,0.000454553,0.0103599,0.183679,0.347033,0.401962
-14.125,-48.625,0.245566,0.135799,0.193916,0.109686,0.0102569,0.00156799,0.000124368,0.000507086,0.0141536,0.138724,0.330491,0.378222
-14.125,-48.375,0.216326,0.114539,0.195173,0.0955795,0.0170229,0.00127017,0.00011223,0.000340198,0.0152356,0.143104,0.295593,0.457675
-14.125,-48.125,0.238495,0.230769,0.258491,0.0953987,0.0356565,0.00115733,0.000139025,0.000272633,0.0219509,0.188833,0.325001,0.514117
-14.125,-47.875,0.284923,0.160121,0.260711,0.106893,0.0356329,0.000797172,0.000175637,0.000130803,0.0105473,0.280077,0.381673,0.4693
-14.125,-47.625,0.302083,0.124804,0.300224,0.126009,0.042016,0.000818025,0.000143365,7.46E-05,0.0182291,0.297514,0.401173,0.528412
-14.125,-47.375,0.223818,0.0955359,0.308616,0.122117,0.0394847,0.000581435,4.58E-05,2.24E-05,0.0147908,0.195705,0.345564,0.390264
-14.125,-47.125,0.200438,0.0721672,0.245742,0.104816,0.0484811,0.000517683,0.000041325,0,0.0101726,0.193168,0.3313,0.355449
-14.125,-46.875,0.166152,0.0700535,0.224303,0.0774784,0.0671564,0.000473257,1.32E-05,0,0.0238179,0.197869,0.345882,0.302449
-14.125,-46.625,0.202741,0.0890538,0.216746,0.0839486,0.063041,0.000424294,2.11E-05,0,0.0262021,0.203391,0.318073,0.316984
-14.125,-46.375,0.208234,0.124927,0.228299,0.0730184,0.0637273,0.000381246,4.59E-05,0,0.0334459,0.227919,0.335292,0.354258
-14.125,-46.125,0.177419,0.111929,0.217929,0.0960086,0.0571725,0.000349546,6.72E-05,1.06E-05,0.0326455,0.184869,0.357195,0.362954
-14.125,-45.875,0.166222,0.131679,0.250737,0.135312,0.0568327,0.000373059,0.000247491,2.76E-05,0.0236658,0.176937,0.319351,0.367037
-14.125,-45.625,0.129005,0.0933859,0.216882,0.123917,0.0552517,0.000360845,0.000430456,0,0.0216383,0.146522,0.363305,0.379721
-14.125,-45.375,0.0666068,0.0956236,0.275423,0.126324,0.0573064,0.00036712,0.000771993,0,0.0217246,0.148209,0.344437,0.336066
-14.125,-45.125,0.0667112,0.0805511,0.243517,0.123808,0.0689727,0.000378974,0.00108736,0,0.0323721,0.153284,0.314469,0.347696
-14.125,-44.875,0.0907703,0.0692434,0.234118,0.104754,0.0872963,0.000604473,0.00183369,0,0.0360734,0.128685,0.374757,0.333921
-14.125,-44.625,0.0646896,0.0695346,0.294202,0.100127,0.0335407,0.000744588,0.00264704,3.74E-05,0.0320926,0.106452,0.459662,0.312905
-14.125,-44.375,0.0420512,0.0539785,0.265243,0.11686,0.0296124,0.000926219,0.00373032,0.000247862,0.015783,0.121596,0.412913,0.271588
-14.125,-44.125,0.0426342,0.05382,0.267202,0.115295,0.0258727,0.00108933,0.00505721,0.000481451,0.0255221,0.130533,0.338156,0.265563
-14.125,-43.875,0.054323,0.0626598,0.343487,0.158777,0.0251125,0.00084177,0.00676365,0.000568519,0.0178961,0.100647,0.328801,0.209041
-14.125,-43.625,0.0594421,0.0539092,0.366601,0.178541,0.0281204,0.000993811,0.00858797,0.000907163,0.00657507,0.0791999,0.32055,0.186719
-14.125,-43.375,0.062701,0.0565102,0.221887,0.151106,0.0433895,0.00112261,0.010246,0.00142643,0.00612424,0.075664,0.316077,0.18154
-14.125,-43.125,0.0762623,0.0725748,0.213421,0.130148,0.047122,0.00125075,0.0139276,0.00603194,0.00528285,0.0945868,0.281408,0.166078
-14.125,-42.875,0.0936023,0.0484345,0.228547,0.0937639,0.0368544,0.00173705,0.0255026,0.0147667,0.0162142,0.105633,0.24992,0.186698
-14.125,-42.625,0.0658795,0.0456673,0.229778,0.078867,0.0336866,0.00202066,0.0271607,0.00502346,0.00589077,0.0933656,0.274007,0.199864
-14.125,-42.375,0.0553492,0.0435901,0.260794,0.111958,0.0141503,0.00266154,0.0310997,0.00659966,0.00977626,0.103313,0.255939,0.181471
-14.125,-42.125,0.0419078,0.0495331,0.207801,0.10786,0.0126718,0.00314214,0.0372033,0.00833662,0.00868342,0.0954018,0.244638,0.188896
-14.125,-41.875,0.0351302,0.0407735,0.17865,0.124194,0.00665891,0.00352425,0.0403879,0.0118584,0.00498668,0.108224,0.227098,0.189088
-14.125,-41.625,0.0292024,0.0253099,0.203592,0.126674,0.00580856,0.00403836,0.0422446,0.0143194,0.00592309,0.0990235,0.18185,0.197017
-14.125,-41.375,0.0370558,0.021356,0.191651,0.080832,0.0111729,0.00487135,0.0460511,0.0165904,0.0136875,0.0778664,0.171903,0.212397
-14.125,-41.125,0.0593962,0.023399,0.182338,0.0880806,0.00707877,0.00573007,0.0512348,0.0192716,0.0143402,0.0669623,0.199815,0.179865
-14.125,-40.875,0.0626493,0.0341678,0.228983,0.100821,0.00730443,0.00783342,0.0588428,0.0232191,0.0155548,0.0688084,0.187155,0.179602
-14.125,-40.625,0.0672355,0.0290689,0.184265,0.112765,0.0071858,0.00824107,0.0626757,0.0253566,0.012176,0.109645,0.152844,0.161952
-14.125,-40.375,0.0437878,0.0282746,0.197473,0.124479,0.0101788,0.00911039,0.0738572,0.0308638,0.0158223,0.138168,0.165213,0.15614
-14.125,-40.125,0.0627793,0.0480114,0.244085,0.139209,0.0173239,0.0103264,0.0908883,0.0396722,0.0224728,0.158077,0.148466,0.160401
-14.125,-39.875,0.0934072,0.0839594,0.259033,0.225401,0.0270771,0.0161505,0.144112,0.0588586,0.0390021,0.128775,0.201139,0.198915
-14.125,-39.625,0.112152,0.10175,0.177494,0.228855,0.0507649,0.0197387,0.171041,0.0705808,0.0456136,0.106174,0.16946,0.161839
-14.125,-39.375,0.0943174,0.111347,0.155518,0.284911,0.087189,0.0294121,0.201161,0.0834967,0.0568849,0.0796975,0.115367,0.174262
-14.125,-39.125,0.126857,0.123147,0.171995,0.345393,0.161724,0.044218,0.233145,0.099764,0.0639905,0.0719031,0.0954909,0.187916
-14.125,-38.875,0.130075,0.14953,0.242811,0.332632,0.221982,0.0948958,0.274704,0.12834,0.0898827,0.181826,0.13401,0.281981
-14.125,-38.625,0.157757,0.148177,0.227088,0.556236,0.379801,0.156109,0.395682,0.16279,0.149269,0.287187,0.120177,0.322346
-14.125,-38.375,0.151084,0.146408,0.233866,0.528829,0.262482,0.139403,0.35311,0.148787,0.100815,0.242315,0.105394,0.282648
-14.125,-38.125,0.157153,0.128984,0.215577,0.542945,0.249545,0.126579,0.377813,0.149659,0.0971764,0.199556,0.0962636,0.258027
-14.125,-37.875,0.0806452,0.061875,0.194798,0.580375,0.160202,0.0470833,0.209153,0.03125,0.029125,0.150887,0.0829167,0.260565
-14.125,-37.625,0.0525806,0.0446429,0.204315,0.560542,0.142218,0.0585417,0.244597,0.0256452,0.023125,0.148831,0.047875,0.241169
-14.125,-37.375,0.0644355,0.0208482,0.193226,0.593167,0.127097,0.0906667,0.231452,0.0193548,0.0270833,0.121815,0.0231667,0.241008
-14.125,-37.125,0.0378629,0.0232589,0.186532,0.620667,0.116371,0.13325,0.203468,0.0221774,0.0255,0.114435,0.0277917,0.187056
-14.125,-36.875,0.0527016,0.0178125,0.175242,0.495042,0.0675,0.0806667,0.165202,0.0210484,0.00954167,0.145444,0.0174583,0.0871371
-14.125,-36.625,0.0670968,0.0112054,0.122379,0.395958,0.0875403,0.061125,0.116774,0.0139919,0.0132917,0.100927,0.0296667,0.0928629
-14.125,-36.375,0.0297581,0.00924107,0.104274,0.422417,0.0860484,0.0675,0.120323,0.010121,0.0182083,0.0828629,0.0304167,0.0671774
-14.125,-36.125,0.0257661,0.00946429,0.131371,0.369417,0.0745564,0.0737083,0.111694,0.0131452,0.0159167,0.0903226,0.0421667,0.0649597
-14.125,-35.875,0.019879,0.0165179,0.0681855,0.28975,0.0575,0.06875,0.0915323,0.00987903,0.018625,0.0503629,0.042125,0.0272984
-14.125,-35.625,0.0341935,0.0108482,0.0656048,0.269208,0.0558871,0.0589167,0.096371,0.0141935,0.0150833,0.0536694,0.028,0.0139516
-14.125,-35.375,0.031371,0.0111161,0.0679839,0.220542,0.0405645,0.0534167,0.0872581,0.013871,0.0153333,0.0378226,0.0218333,0.0117742
-14.125,-35.125,0.0104839,0.0132143,0.0533468,0.23925,0.0337097,0.06225,0.0663306,0.0114113,0.018125,0.0437903,0.0209583,0.00879032
-14.125,-34.875,0.00737903,0.0161161,0.0508871,0.219458,0.0308065,0.0732917,0.0822581,0.0166935,0.01775,0.0428226,0.0114167,0.0123387
-14.125,-34.625,0.0206048,0.0168304,0.0415726,0.17775,0.0310484,0.0710417,0.0571774,0.0108871,0.0262917,0.0521774,0.012,0.00616935
-13.875,-76.875,0.00165963,0.00161588,0.000849543,0.000700225,0.000154349,0.000590876,0.000102928,0.000184991,7.44E-05,0.000117086,0,0.000209586
-13.875,-76.625,0.00252739,0.00293763,0.00469178,0.00146297,0.000220789,0.000658202,0.000108354,0.000195396,7.84E-05,0.000102143,0,0.00194768
-13.875,-76.375,0.0030579,0.00302137,0.0074041,0.00148591,0.000297727,0.000576604,0.000096929,0.000595815,0.000646491,0.000645931,0.000373893,0.00469599
-13.875,-76.125,0.00244313,0.00497725,0.00380451,0.000133537,0.000569323,0.000407798,6.94E-05,0.000324859,0.000296882,0.000706724,3.19E-05,0.00174352
-13.875,-75.875,0.012684,0.0187559,0.0171266,0.00217274,0.0014471,0.000110152,0,0.000321025,0.000726947,0.00328878,0.000270143,0.0102583
-13.875,-75.625,0.0251524,0.0250732,0.0249038,0.00299333,0.00189457,0,0,0.000386032,0.00096105,0.00444575,0.000620791,0.0186775
-13.875,-75.375,0.0435081,0.0396082,0.0463791,0.00632064,0.00283225,0,0.00200606,0.000860891,0.00222427,0.00653672,0.00204122,0.0426435
-13.875,-75.125,0.124114,0.0656534,0.0890199,0.0182942,0.0042324,0.00102798,0.00328995,0.00145284,0.00473672,0.00939517,0.00415945,0.0708533
-13.875,-74.875,0.165936,0.120027,0.105248,0.0408295,0.0131928,0.00394337,0.00615415,0.008355,0.0123338,0.0240331,0.0124721,0.0835419
-13.875,-74.625,0.213278,0.122901,0.117922,0.0453919,0.0146557,0.00442936,0.0115322,0.0181408,0.0268507,0.0405672,0.0215147,0.0750286
-13.875,-74.375,0.275918,0.149112,0.115907,0.0439201,0.0109894,0.00526986,0.0104968,0.0133878,0.0253452,0.0483,0.0261281,0.0836136
-13.875,-74.125,0.320589,0.178156,0.122755,0.076989,0.0146524,0.00433055,0.000205584,0.0160749,0.0275998,0.0525153,0.027409,0.0978167
-13.875,-73.875,0.310762,0.228878,0.110681,0.0513024,0.0220684,0.000075019,0.000678533,0.0108935,0.0486292,0.0579346,0.0212994,0.104008
-13.875,-73.625,0.243772,0.219872,0.106717,0.0607224,0.0254401,0.000539755,0.0015101,0.0165095,0.0476553,0.0599016,0.0266328,0.139242
-13.875,-73.375,0.28004,0.19946,0.12887,0.0638593,0.0356065,0.00647428,0.0020776,0.0193992,0.0337531,0.0484111,0.0238178,0.156686
-13.875,-73.125,0.267001,0.229331,0.120167,0.0590624,0.0305363,0.00550731,0.000977006,0.0201184,0.0293081,0.0499317,0.0309108,0.147492
-13.875,-72.875,0.23513,0.214156,0.133821,0.0613555,0.0180208,0.00298693,0.000710727,0.0253946,0.0242671,0.0607208,0.054387,0.173196
-13.875,-72.625,0.326473,0.262348,0.201055,0.0540169,0.016232,0.00126141,0.000950113,0.0132878,0.0306856,0.0606472,0.0783545,0.206799
-13.875,-72.375,0.348536,0.331002,0.195875,0.0498489,0.016511,0.0019696,0.00227282,0.00868579,0.0277965,0.0570281,0.0663542,0.24793
-13.875,-72.125,0.34911,0.307595,0.176046,0.0546605,0.0229621,0.00472793,0.00299287,0.00781448,0.0287262,0.0524088,0.0569609,0.249083
-13.875,-71.875,0.298367,0.278779,0.167942,0.0469905,0.0253591,0.0102526,0.00375161,0.0145971,0.0239423,0.0560752,0.0659761,0.202235
-13.875,-71.625,0.283058,0.237583,0.190892,0.0502081,0.00630607,0.00983266,0.00638524,0.0299943,0.035035,0.0741201,0.0571452,0.246736
-13.875,-71.375,0.262655,0.297048,0.157678,0.0620408,0.0207351,0.0373145,0.0246793,0.0579437,0.0634177,0.101029,0.0599712,0.227988
-13.875,-71.125,0.286003,0.271363,0.184082,0.140028,0.134652,0.103022,0.0614241,0.118881,0.118918,0.157498,0.116326,0.241633
-13.875,-70.875,0.381422,0.422592,0.302762,0.269412,0.240789,0.32466,0.209419,0.330044,0.233521,0.251649,0.228932,0.422352
-13.875,-70.625,0.446421,0.467212,0.282058,0.226135,0.0965897,0.156356,0.142791,0.145664,0.127561,0.248861,0.224581,0.438754
-13.875,-70.375,0.437214,0.498993,0.320546,0.249559,0.147367,0.185017,0.188905,0.164541,0.13599,0.262582,0.257985,0.500104
-13.875,-70.125,0.453897,0.489657,0.364362,0.245289,0.0888998,0.116128,0.107786,0.113659,0.121487,0.227182,0.249711,0.533781
-13.875,-69.875,0.611648,0.485802,0.562959,0.271441,0.103241,0.0398749,0.0418883,0.0703448,0.0736722,0.251844,0.223482,0.603936
-13.875,-69.625,0.924553,0.434893,0.613262,0.279135,0.123338,0.0259725,0.0387954,0.0511742,0.0912129,0.305198,0.253867,0.619392
-13.875,-69.375,0.837034,0.543609,0.472649,0.213868,0.166601,0.035952,0.0686311,0.0504122,0.0829608,0.386556,0.252678,0.569716
-13.875,-69.125,0.73659,0.60118,0.470263,0.175864,0.292228,0.0781279,0.0773652,0.0858498,0.0905514,0.275898,0.254126,0.585171
-13.875,-68.875,0.457653,0.537549,0.40639,0.0642724,0.242804,0.112721,0.115173,0.0757433,0.0810321,0.294588,0.242698,0.446688
-13.875,-68.625,0.416378,0.540701,0.376248,0.0687372,0.302772,0.0599703,0.110041,0.0495025,0.072752,0.267984,0.241213,0.369123
-13.875,-68.375,0.366307,0.511693,0.32358,0.0735407,0.211908,0.0262642,0.0741452,0.036747,0.0588098,0.299986,0.277927,0.293777
-13.875,-68.125,0.366385,0.487038,0.273398,0.0669248,0.326378,0.016197,0.0604737,0.0274183,0.0480804,0.267398,0.257788,0.237879
-13.875,-67.875,0.330043,0.476534,0.208885,0.0689164,0.333758,0.0314451,0.0660958,0.0269658,0.0343623,0.256837,0.253098,0.213197
-13.875,-67.625,0.335714,0.439199,0.159533,0.0624936,0.198909,0.0341831,0.0804079,0.0172203,0.0193664,0.24421,0.294982,0.192882
-13.875,-67.375,0.41794,0.372156,0.130124,0.0616937,0.134246,0.0326939,0.0873014,0.0180255,0.0246293,0.284458,0.258943,0.17545
-13.875,-67.125,0.453842,0.313162,0.139516,0.0864602,0.0937035,0.0259713,0.0743962,0.0176194,0.0279222,0.34054,0.251667,0.173474
-13.875,-66.875,0.435775,0.267237,0.146169,0.105436,0.0549218,0.0113599,0.0632459,0.0429965,0.0520664,0.285388,0.250019,0.183455
-13.875,-66.625,0.412247,0.264865,0.158649,0.0985156,0.0377591,0.00250978,0.0457081,0.0427454,0.0624904,0.284311,0.265715,0.213437
-13.875,-66.375,0.378725,0.262786,0.174475,0.0750935,0.0239159,0.00180529,0.0368377,0.0167718,0.0601416,0.292697,0.271285,0.242222
-13.875,-66.125,0.35334,0.330311,0.156535,0.0724101,0.0236605,0.00146095,0.058509,0.0126149,0.0649559,0.269711,0.253393,0.264242
-13.875,-65.875,0.331978,0.344812,0.193054,0.0602199,0.0208874,0.00101531,0.0495669,0.00796335,0.0902005,0.269858,0.279227,0.328349
-13.875,-65.625,0.332146,0.322158,0.217777,0.0567413,0.02369,0.00123624,0.0510442,0.00793673,0.102765,0.263043,0.292154,0.366417
-13.875,-65.375,0.366247,0.333546,0.192646,0.0462279,0.0254578,0.000994151,0.0634295,0.00961287,0.0920531,0.277198,0.242811,0.364085
-13.875,-65.125,0.349019,0.341028,0.180087,0.0446033,0.0319449,0.000967668,0.0519403,0.0109334,0.0759515,0.249473,0.20523,0.30619
-13.875,-64.875,0.321151,0.373396,0.192061,0.0497535,0.0272119,0.00108916,0.0506332,0.00998577,0.0645525,0.217896,0.13868,0.286903
-13.875,-64.625,0.32022,0.401467,0.208598,0.0816582,0.0302054,0.00094904,0.0507713,0.0108394,0.0596644,0.202925,0.128253,0.296906
-13.875,-64.375,0.286256,0.376358,0.203011,0.0777626,0.0361777,0.000879358,0.0442474,0.0108235,0.0592687,0.209638,0.137585,0.284336
-13.875,-64.125,0.280581,0.422199,0.219627,0.0719892,0.0278621,0.000696419,0.0378499,0.00960789,0.0665775,0.194663,0.138165,0.279897
-13.875,-63.875,0.290009,0.476382,0.212938,0.0514868,0.0479006,0.000551464,0.0472581,0.00795037,0.0328768,0.195232,0.121276,0.331258
-13.875,-63.625,0.284936,0.449407,0.251463,0.04473,0.0336686,0.000313371,0.024931,0.00639717,0.0217344,0.220867,0.106513,0.311327
-13.875,-63.375,0.444596,0.409441,0.233204,0.0563904,0.0278348,7.38E-05,0.0187355,0.0054825,0.0297625,0.224682,0.108654,0.336589
-13.875,-63.125,0.396092,0.338742,0.192682,0.0490311,0.0445413,0,0.0157876,0.00589015,0.0304782,0.248841,0.11658,0.308573
-13.875,-62.875,0.425419,0.395368,0.153732,0.069389,0.114277,0,0.00574782,0.0121147,0.0340287,0.20672,0.177041,0.277909
-13.875,-62.625,0.577728,0.390836,0.13656,0.0674518,0.0776511,0,0.0221592,0.0540943,0.0383673,0.198025,0.218955,0.205478
-13.875,-62.375,0.615056,0.425924,0.176044,0.12173,0.0337957,0,0.0149837,0.0229468,0.0209512,0.216461,0.174921,0.174227
-13.875,-62.125,0.604001,0.363943,0.243894,0.111698,0.0311578,0,0.000560957,0.00541144,0.0289322,0.190061,0.163905,0.222336
-13.875,-61.875,0.481648,0.300407,0.158177,0.106295,0.0332849,0,0.00164123,0.00354314,0.0524915,0.277298,0.199204,0.286638
-13.875,-61.625,0.428267,0.335735,0.197652,0.0949396,0.0385305,0,0.0162817,0.00982151,0.0818312,0.281481,0.159182,0.230429
-13.875,-61.375,0.444475,0.350663,0.192137,0.0701662,0.0471012,0,0.0268494,0.0107943,0.0642011,0.210858,0.194288,0.242788
-13.875,-61.125,0.451517,0.372741,0.242121,0.0935329,0.0441367,0,0.0246999,0.00273769,0.0706573,0.223833,0.205035,0.247635
-13.875,-60.875,0.471563,0.371937,0.219327,0.0754233,0.0441348,0.000515637,0.014522,0.00191757,0.0586404,0.190434,0.153792,0.244291
-13.875,-60.625,0.430877,0.388257,0.213298,0.0908078,0.0361683,0.000717916,0.000754961,0.00102117,0.047401,0.226125,0.146053,0.417923
-13.875,-60.375,0.442108,0.472795,0.193064,0.0668251,0.060396,0.000839487,0.000440079,0.0034226,0.0473038,0.147586,0.146714,0.323658
-13.875,-60.125,0.502316,0.450394,0.220614,0.0632135,0.0435531,0.000886025,0.000315763,0.0008629,0.0420884,0.16944,0.213257,0.243812
-13.875,-59.875,0.59605,0.431206,0.19277,0.0973777,0.0339852,0,0,0.00170904,0.0277958,0.236623,0.290231,0.202072
-13.875,-59.625,0.589298,0.323711,0.207598,0.0959626,0.0458831,0,0.00716883,0.0204398,0.0223176,0.27225,0.289269,0.245166
-13.875,-59.375,0.579399,0.399515,0.261837,0.0754562,0.0434168,0.000822516,0.00254514,0.0239749,0.015414,0.225513,0.303594,0.248437
-13.875,-59.125,0.564303,0.525169,0.230058,0.130787,0.0392457,0.00148245,0.00424673,0.0155663,0.0210625,0.256209,0.254672,0.302157
-13.875,-58.875,0.589606,0.598607,0.271979,0.119652,0.0448521,0.00299452,5.29E-05,0.00605916,0.0455024,0.259031,0.160538,0.34255
-13.875,-58.625,0.561456,0.454422,0.244999,0.13086,0.046756,0.000403416,0.00496528,0.0210887,0.0190153,0.300892,0.165445,0.467756
-13.875,-58.375,0.722006,0.470396,0.246641,0.124587,0.0474192,0,0.0049235,0.0206986,0.00803121,0.198942,0.237547,0.427999
-13.875,-58.125,0.686316,0.51267,0.212782,0.0997113,0.0309497,0,0.000224429,0.00375441,0.0134126,0.181764,0.263107,0.397931
-13.875,-57.875,0.449993,0.448922,0.25794,0.0907567,0.0696083,0.00206544,0.00273705,0.0151068,0.0077409,0.233044,0.345496,0.366344
-13.875,-57.625,0.435876,0.477884,0.279725,0.102681,0.0403836,0.00253503,0.00869062,0.0145845,0.00868414,0.228961,0.383156,0.371895
-13.875,-57.375,0.46,0.560596,0.305889,0.128847,0.0298107,0.00262156,0.00369678,0.012647,0.0116131,0.278995,0.310302,0.420106
-13.875,-57.125,0.5121,0.533557,0.321028,0.103254,0.0285218,0.0039723,0.00330669,0.00975741,0.0105537,0.251829,0.284636,0.407836
-13.875,-56.875,0.502404,0.523192,0.284997,0.0575169,0.0319801,0.00349534,0.00180518,0,0.00166023,0.266539,0.272722,0.369705
-13.875,-56.625,0.523556,0.583878,0.280207,0.0583015,0.0507914,0.0150353,0.0015636,0,0.00120386,0.274022,0.274446,0.371465
-13.875,-56.375,0.549952,0.601303,0.308441,0.0534783,0.0479597,0.00307453,0.0012856,0,0.000632068,0.220466,0.241752,0.330707
-13.875,-56.125,0.52207,0.574814,0.29873,0.0479185,0.0424329,0.00229323,0.000973445,0,0.000634987,0.242585,0.255959,0.333686
-13.875,-55.875,0.562381,0.506564,0.320454,0.0799719,0.0196714,0.00520178,0,9.05E-05,0.00104868,0.266353,0.234342,0.32716
-13.875,-55.625,0.531977,0.433479,0.321457,0.064295,0.0149337,0.00371854,0,7.11E-05,0.000886829,0.195932,0.204372,0.285541
-13.875,-55.375,0.50289,0.37315,0.298251,0.073902,0.0139913,0.00237763,0,0.000232139,0.000257722,0.195152,0.294295,0.255238
-13.875,-55.125,0.499481,0.352714,0.319326,0.0953131,0.0156767,0.00133616,0,0.000493536,0.00116585,0.181955,0.377111,0.303708
-13.875,-54.875,0.474592,0.374704,0.290075,0.108196,0.0143393,0.000601923,0.00320909,0.000445634,0.000788154,0.123,0.366546,0.277822
-13.875,-54.625,0.482079,0.310954,0.27336,0.124499,0.00264847,0.00116128,0,0.000597614,0.00123998,0.144727,0.347358,0.292023
-13.875,-54.375,0.587992,0.324935,0.259433,0.113161,0.0390187,0.00147612,0.000420566,0.000779352,0.0039268,0.188027,0.381916,0.331431
-13.875,-54.125,0.492252,0.278616,0.27643,0.0947487,0.0616943,0.00209711,0.00974427,0.000992496,0.0050978,0.236305,0.349552,0.441802
-13.875,-53.875,0.494264,0.399969,0.283485,0.0936875,0.0630396,0.00531121,0.0006919,0.00589343,0.0123392,0.19077,0.364908,0.444377
-13.875,-53.625,0.393214,0.405365,0.296032,0.11568,0.0512473,0.00591975,0.000855561,0.00694255,0.0147269,0.169007,0.341961,0.446638
-13.875,-53.375,0.391006,0.389195,0.293068,0.119928,0.030571,0.00601685,0.000824023,0.00688097,0.026905,0.152886,0.498232,0.424709
-13.875,-53.125,0.436115,0.369268,0.300345,0.0978312,0.0164302,0.00563708,0.000595826,0.00559284,0.0257842,0.152329,0.514079,0.425139
-13.875,-52.875,0.517935,0.535545,0.309205,0.111847,0.0206691,0.00460896,0,0.00249819,0.01993,0.178171,0.446546,0.389636
-13.875,-52.625,0.378226,0.457138,0.281503,0.153149,0.0198621,0.00430561,0,0.0017169,0.0220128,0.1374,0.47725,0.40718
-13.875,-52.375,0.414081,0.402994,0.30253,0.133978,0.0171051,0.00426459,0,0.0014378,0.0237841,0.114781,0.405637,0.428891
-13.875,-52.125,0.431351,0.449662,0.287556,0.124011,0.0224916,0.0125633,9.65E-06,0.00161396,0.0222136,0.201363,0.545121,0.388651
-13.875,-51.875,0.389818,0.348754,0.284073,0.131255,0.0724806,0.00540451,0.000297118,0.00268363,0.0113747,0.186861,0.527362,0.359007
-13.875,-51.625,0.354406,0.270911,0.258137,0.0938469,0.0396519,0.00552229,0.000380724,0.00303608,0.0169202,0.139295,0.426364,0.363403
-13.875,-51.375,0.341571,0.284874,0.208952,0.101744,0.0114503,0.00559138,0.00047395,0.00301741,0.0236181,0.142304,0.411665,0.382181
-13.875,-51.125,0.384777,0.274475,0.232118,0.0948409,0.00945912,0.00544478,0.0005631,0.00261591,0.0329547,0.1912,0.419667,0.372077
-13.875,-50.875,0.356247,0.279435,0.257398,0.156154,0.00118918,0.00424719,0.00014859,0.00160223,0.0423636,0.1643,0.375372,0.421107
-13.875,-50.625,0.387651,0.215536,0.256806,0.165321,0.000878658,0.0041501,0.000168294,0.0015077,0.0370803,0.175739,0.437633,0.547803
-13.875,-50.375,0.353722,0.265014,0.18676,0.185184,0.000639173,0.00406331,0.000157266,0.00138732,0.016935,0.176239,0.350177,0.412953
-13.875,-50.125,0.532848,0.389032,0.253771,0.245043,0.000600835,0.00508509,0.00011348,0.00124835,0.0124122,0.222702,0.350723,0.376715
-13.875,-49.875,0.313451,0.327817,0.199328,0.303844,0.00797758,0.00225282,0,0.00143736,0.0128492,0.21821,0.355145,0.457091
-13.875,-49.625,0.342175,0.293707,0.214206,0.297001,0.00454177,0.00211717,0,0.00137871,0.00896878,0.287301,0.308166,0.470466
-13.875,-49.375,0.3346,0.226608,0.241182,0.243938,0.00222368,0.00199737,0,0.00132015,0.0115158,0.243545,0.279081,0.426725
