LAT,LON,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ
-36.875,-59.875,0.0784761,0.0802272,0.133751,0.0769386,0.100991,0.048108,0.086354,0.0154936,0.117136,0.0513416,0.167746,0.171324
-36.875,-59.625,0.0671494,0.0675541,0.179356,0.0962058,0.116663,0.0489373,0.0945738,0.0227246,0.115432,0.0550322,0.151722,0.148252
-36.875,-59.375,0.0384805,0.0575935,0.172192,0.0721477,0.124752,0.045238,0.0974193,0.0269868,0.109178,0.0656524,0.159581,0.176429
-36.875,-59.125,0.0629123,0.0721166,0.170906,0.0643263,0.144563,0.0494622,0.100855,0.0288984,0.117846,0.0526194,0.150991,0.185492
-36.875,-58.875,0.0363954,0.0769252,0.145999,0.072181,0.142395,0.0363008,0.0867535,0.0354204,0.111654,0.0575683,0.167861,0.175624
-36.875,-58.625,0.0284548,0.086692,0.142803,0.0750935,0.171209,0.0368703,0.0847944,0.0422994,0.130711,0.0634215,0.165262,0.186572
-36.875,-58.375,0.0292486,0.0924199,0.127926,0.074688,0.172049,0.0391886,0.0869533,0.0587767,0.14985,0.0661305,0.173419,0.186859
-36.875,-58.125,0.0162877,0.0960992,0.123777,0.0738884,0.181104,0.0501157,0.0939453,0.0528617,0.15283,0.0728642,0.177619,0.150887
-36.875,-57.875,0.00819564,0.0938092,0.11547,0.0932774,0.246372,0.0587664,0.0790237,0.0664089,0.113861,0.0828933,0.177495,0.107551
-36.875,-57.625,0.00650053,0.0914497,0.110572,0.0957807,0.159591,0.0725126,0.0844467,0.0632484,0.0945516,0.0889447,0.210331,0.0836451
-36.875,-57.375,0.00498592,0.0868918,0.112177,0.0890737,0.168981,0.0766287,0.0847556,0.0697876,0.0841902,0.0779752,0.187264,0.0790752
-36.875,-57.125,0.00501601,0.09734,0.115623,0.0964461,0.167099,0.0900035,0.0802779,0.0547241,0.0787555,0.0772379,0.152973,0.0760514
-36.875,-56.875,0.00898139,0.0904831,0.150888,0.0797804,0.111467,0.0862227,0.089253,0.0376925,0.0748776,0.0872187,0.140257,0.101871
-36.875,-56.625,0.00672148,0.0801648,0.111901,0.081139,0.0962659,0.0767648,0.0904989,0.0457719,0.0722918,0.0859061,0.143485,0.0729974
-36.875,-56.375,0.0109389,0.10644,0.111899,0.083933,0.116415,0.0855084,0.112044,0.0790707,0.0719942,0.088778,0.165912,0.0683868
-36.875,-56.125,0.0033056,0.088153,0.146728,0.0791412,0.0944069,0.0745729,0.142789,0.0852758,0.0714494,0.0775702,0.187725,0.0645492
-36.875,-55.875,0.00866935,0.051875,0.158548,0.0368333,0.0844758,0.078625,0.234798,0.11371,0.0472083,0.0593952,0.143542,0.0458871
